customer_id,treatment_group,campaign_channel,offer_type,contacted,responded,original_churn,churn_after_campaign,uplift_label
CUST_001659,control,none,no_offer,0,0,0,0,sure_thing
CUST_001660,control,none,no_offer,0,0,0,0,sure_thing
CUST_001661,treatment,email,discount_10_percent,1,0,0,0,sure_thing
CUST_001662,control,none,no_offer,0,0,0,0,sure_thing
CUST_001663,control,none,no_offer,0,0,0,0,sure_thing
CUST_001664,control,none,no_offer,0,0,0,0,sure_thing
CUST_001665,control,none,no_offer,0,0,0,0,sure_thing
CUST_001666,control,none,no_offer,0,0,0,0,sure_thing
CUST_001667,control,none,no_offer,0,0,0,0,uncertain
CUST_001668,control,none,no_offer,0,0,0,0,sure_thing
CUST_001669,control,none,no_offer,0,0,0,0,sure_thing
CUST_001670,treatment,phone_call,discount_20_percent,1,0,0,0,sure_thing
CUST_001671,control,none,no_offer,0,0,0,0,sure_thing
CUST_001672,treatment,app_notification,discount_20_percent,1,0,0,0,sure_thing
CUST_001673,control,none,no_offer,0,0,0,0,sure_thing
CUST_001674,control,none,no_offer,0,0,0,0,sure_thing
CUST_001675,control,none,no_offer,0,0,0,0,sure_thing
CUST_001676,control,none,no_offer,0,0,0,1,uncertain
CUST_001677,control,none,no_offer,0,0,1,1,uncertain
CUST_001678,control,none,no_offer,0,0,0,0,sure_thing
CUST_001679,control,none,no_offer,0,0,0,1,uncertain
CUST_001680,control,none,no_offer,0,0,0,0,sure_thing
CUST_001681,control,none,no_offer,0,0,1,1,uncertain
CUST_001682,control,none,no_offer,0,0,0,0,sure_thing
CUST_001683,control,none,no_offer,0,0,0,0,sure_thing
CUST_001684,treatment,email,free_international_trial,1,0,1,1,do_not_disturb
CUST_001685,control,none,no_offer,0,0,1,1,uncertain
CUST_001686,control,none,no_offer,0,0,0,0,sure_thing
CUST_001687,treatment,SMS,free_voicemail_month,1,0,0,0,sure_thing
CUST_001688,control,none,no_offer,0,0,0,0,sure_thing
CUST_001689,control,none,no_offer,0,0,0,0,sure_thing
CUST_001690,control,none,no_offer,0,0,1,1,uncertain
CUST_001691,control,none,no_offer,0,0,1,1,uncertain
CUST_001692,control,none,no_offer,0,0,1,1,uncertain
CUST_001693,control,none,no_offer,0,0,0,0,sure_thing
CUST_001694,control,none,no_offer,0,0,0,0,uncertain
CUST_001695,control,none,no_offer,0,0,1,1,uncertain
CUST_001696,control,none,no_offer,0,0,0,0,sure_thing
CUST_001697,control,none,no_offer,0,0,0,0,sure_thing
CUST_001698,control,none,no_offer,0,0,0,0,sure_thing
CUST_001699,control,none,no_offer,0,0,0,0,sure_thing
CUST_001700,control,none,no_offer,0,0,0,0,sure_thing
CUST_001701,control,none,no_offer,0,0,0,0,sure_thing
CUST_001702,treatment,app_notification,free_voicemail_month,1,0,0,0,sure_thing
CUST_001703,control,none,no_offer,0,0,0,0,sure_thing
CUST_001704,control,none,no_offer,0,0,0,0,sure_thing
CUST_001705,control,none,no_offer,0,0,0,0,sure_thing
CUST_001706,control,none,no_offer,0,0,0,0,sure_thing
CUST_001707,control,none,no_offer,0,0,0,0,sure_thing
CUST_001708,control,none,no_offer,0,0,0,0,sure_thing
CUST_001709,control,none,no_offer,0,0,0,0,sure_thing
CUST_001710,control,none,no_offer,0,0,0,0,sure_thing
CUST_001711,control,none,no_offer,0,0,0,0,sure_thing
CUST_001712,control,none,no_offer,0,0,0,0,sure_thing
CUST_001713,treatment,email,free_international_trial,1,1,1,0,uncertain
CUST_001714,control,none,no_offer,0,0,0,0,uncertain
CUST_001715,control,none,no_offer,0,0,0,0,sure_thing
CUST_001716,treatment,SMS,discount_10_percent,1,0,1,1,do_not_disturb
CUST_001717,control,none,no_offer,0,0,0,0,sure_thing
CUST_001718,control,none,no_offer,0,0,0,0,sure_thing
CUST_001719,control,none,no_offer,0,0,0,0,sure_thing
CUST_001720,treatment,SMS,discount_20_percent,1,0,1,1,do_not_disturb
CUST_001721,control,none,no_offer,0,0,0,0,sure_thing
CUST_001722,control,none,no_offer,0,0,0,0,sure_thing
CUST_001723,control,none,no_offer,0,0,1,1,uncertain
CUST_001724,control,none,no_offer,0,0,0,0,sure_thing
CUST_001725,control,none,no_offer,0,0,0,0,sure_thing
CUST_001726,control,none,no_offer,0,0,0,0,sure_thing
CUST_001727,control,none,no_offer,0,0,0,0,uncertain
CUST_001728,treatment,SMS,discount_20_percent,1,1,1,0,sure_thing
CUST_001729,control,none,no_offer,0,0,0,0,sure_thing
CUST_001730,treatment,SMS,free_international_trial,1,1,1,1,uncertain
CUST_001731,control,none,no_offer,0,0,0,0,sure_thing
CUST_001732,control,none,no_offer,0,0,1,1,uncertain
CUST_001733,control,none,no_offer,0,0,0,0,sure_thing
CUST_001734,control,none,no_offer,0,0,0,0,sure_thing
CUST_001735,control,none,no_offer,0,0,0,0,sure_thing
CUST_001736,treatment,SMS,free_international_trial,1,0,1,1,do_not_disturb
CUST_001737,control,none,no_offer,0,0,0,0,sure_thing
CUST_001738,control,none,no_offer,0,0,0,0,sure_thing
CUST_001739,control,none,no_offer,0,0,0,0,sure_thing
CUST_001740,control,none,no_offer,0,0,0,0,sure_thing
CUST_001741,control,none,no_offer,0,0,0,0,sure_thing
CUST_001742,treatment,SMS,discount_20_percent,1,1,0,0,sure_thing
CUST_001743,treatment,phone_call,discount_10_percent,1,0,0,0,sure_thing
CUST_001744,control,none,no_offer,0,0,0,0,sure_thing
CUST_001745,treatment,SMS,free_international_trial,1,0,1,1,do_not_disturb
CUST_001746,treatment,email,discount_10_percent,1,0,0,0,sure_thing
CUST_001747,treatment,phone_call,discount_10_percent,1,0,0,0,sure_thing
CUST_001748,control,none,no_offer,0,0,0,0,sure_thing
CUST_001749,control,none,no_offer,0,0,0,0,sure_thing
CUST_001750,control,none,no_offer,0,0,0,0,sure_thing
CUST_001751,control,none,no_offer,0,0,0,0,sure_thing
CUST_001752,treatment,email,discount_10_percent,1,0,0,0,sure_thing
CUST_001753,control,none,no_offer,0,0,0,0,sure_thing
CUST_001754,treatment,SMS,discount_20_percent,1,0,0,0,sure_thing
CUST_001755,control,none,no_offer,0,0,0,0,sure_thing
CUST_001756,treatment,email,discount_20_percent,1,0,0,0,sure_thing
CUST_001757,control,none,no_offer,0,0,1,1,uncertain
CUST_001758,control,none,no_offer,0,0,0,0,sure_thing
CUST_001759,treatment,email,free_voicemail_month,1,0,0,0,sure_thing
CUST_001760,control,none,no_offer,0,0,0,0,sure_thing
CUST_001761,control,none,no_offer,0,0,0,0,sure_thing
CUST_001762,control,none,no_offer,0,0,0,0,sure_thing
CUST_001763,control,none,no_offer,0,0,0,0,sure_thing
CUST_001764,control,none,no_offer,0,0,0,1,uncertain
CUST_001765,control,none,no_offer,0,0,0,1,uncertain
CUST_001766,treatment,email,discount_20_percent,1,1,0,0,sure_thing
CUST_001767,control,none,no_offer,0,0,0,0,sure_thing
CUST_001768,control,none,no_offer,0,0,0,0,sure_thing
CUST_001769,treatment,app_notification,priority_support,1,0,1,1,lost_cause
CUST_001770,control,none,no_offer,0,0,0,0,sure_thing
CUST_001771,control,none,no_offer,0,0,0,0,sure_thing
CUST_001772,treatment,app_notification,discount_10_percent,1,0,0,0,sure_thing
CUST_001773,treatment,phone_call,discount_10_percent,1,0,0,0,sure_thing
CUST_001774,control,none,no_offer,0,0,0,0,sure_thing
CUST_001775,control,none,no_offer,0,0,0,0,sure_thing
CUST_001776,control,none,no_offer,0,0,1,1,uncertain
CUST_001777,control,none,no_offer,0,0,0,0,uncertain
CUST_001778,control,none,no_offer,0,0,0,0,sure_thing
CUST_001779,control,none,no_offer,0,0,1,1,uncertain
CUST_001780,control,none,no_offer,0,0,0,0,sure_thing
CUST_001781,treatment,SMS,discount_20_percent,1,0,1,1,do_not_disturb
CUST_001782,control,none,no_offer,0,0,0,0,sure_thing
CUST_001783,control,none,no_offer,0,0,0,0,sure_thing
CUST_001784,control,none,no_offer,0,0,1,1,uncertain
CUST_001785,control,none,no_offer,0,0,0,0,sure_thing
CUST_001786,control,none,no_offer,0,0,0,0,sure_thing
CUST_001787,control,none,no_offer,0,0,0,0,sure_thing
CUST_001788,control,none,no_offer,0,0,0,0,sure_thing
CUST_001789,control,none,no_offer,0,0,0,0,uncertain
CUST_001790,control,none,no_offer,0,0,0,0,sure_thing
CUST_001791,treatment,SMS,discount_10_percent,1,0,0,0,sure_thing
CUST_001792,control,none,no_offer,0,0,0,0,sure_thing
CUST_001793,control,none,no_offer,0,0,0,0,sure_thing
CUST_001794,treatment,SMS,loyalty_bonus,1,0,0,0,sure_thing
CUST_001795,control,none,no_offer,0,0,0,0,sure_thing
CUST_001796,treatment,SMS,free_international_trial,1,0,0,0,sure_thing
CUST_001797,control,none,no_offer,0,0,0,1,uncertain
CUST_001798,control,none,no_offer,0,0,0,0,sure_thing
CUST_001799,control,none,no_offer,0,0,0,0,sure_thing
CUST_001800,control,none,no_offer,0,0,0,0,sure_thing
CUST_001801,treatment,SMS,priority_support,1,1,1,0,uncertain
CUST_001802,control,none,no_offer,0,0,0,0,sure_thing
CUST_001803,control,none,no_offer,0,0,0,0,sure_thing
CUST_001804,control,none,no_offer,0,0,0,0,sure_thing
CUST_001805,control,none,no_offer,0,0,0,0,sure_thing
CUST_001806,control,none,no_offer,0,0,0,0,sure_thing
CUST_001807,control,none,no_offer,0,0,0,0,sure_thing
CUST_001808,control,none,no_offer,0,0,0,0,sure_thing
CUST_001809,control,none,no_offer,0,0,0,0,sure_thing
CUST_001810,control,none,no_offer,0,0,0,0,sure_thing
CUST_001811,control,none,no_offer,0,0,0,0,sure_thing
CUST_001812,control,none,no_offer,0,0,0,0,sure_thing
CUST_001813,control,none,no_offer,0,0,0,0,sure_thing
CUST_001814,control,none,no_offer,0,0,0,0,sure_thing
CUST_001815,control,none,no_offer,0,0,0,0,sure_thing
CUST_001816,control,none,no_offer,0,0,0,0,sure_thing
CUST_001817,control,none,no_offer,0,0,0,0,sure_thing
CUST_001818,treatment,SMS,free_international_trial,1,0,1,1,do_not_disturb
CUST_001819,control,none,no_offer,0,0,0,0,sure_thing
CUST_001820,treatment,phone_call,free_international_trial,1,1,0,0,uncertain
CUST_001821,control,none,no_offer,0,0,0,0,sure_thing
CUST_001822,control,none,no_offer,0,0,0,0,sure_thing
CUST_001823,control,none,no_offer,0,0,0,0,sure_thing
CUST_001824,control,none,no_offer,0,0,0,0,sure_thing
CUST_001825,control,none,no_offer,0,0,0,0,sure_thing
CUST_001826,treatment,app_notification,discount_10_percent,1,0,0,0,sure_thing
CUST_001827,control,none,no_offer,0,0,0,0,sure_thing
CUST_001828,control,none,no_offer,0,0,0,0,sure_thing
CUST_001829,control,none,no_offer,0,0,0,0,sure_thing
CUST_001830,control,none,no_offer,0,0,0,0,sure_thing
CUST_001831,control,none,no_offer,0,0,0,0,uncertain
CUST_001832,control,none,no_offer,0,0,0,0,sure_thing
CUST_001833,control,none,no_offer,0,0,0,0,sure_thing
CUST_001834,control,none,no_offer,0,0,0,0,sure_thing
CUST_001835,control,none,no_offer,0,0,0,0,sure_thing
CUST_001836,control,none,no_offer,0,0,0,0,sure_thing
CUST_001837,control,none,no_offer,0,0,0,0,sure_thing
CUST_001838,control,none,no_offer,0,0,0,0,sure_thing
CUST_001839,control,none,no_offer,0,0,0,0,sure_thing
CUST_001840,treatment,app_notification,priority_support,1,1,1,0,uncertain
CUST_001841,control,none,no_offer,0,0,0,0,sure_thing
CUST_001842,control,none,no_offer,0,0,0,0,sure_thing
CUST_001843,treatment,email,discount_10_percent,1,0,0,0,sure_thing
CUST_001844,treatment,email,discount_20_percent,1,0,0,0,sure_thing
CUST_001845,control,none,no_offer,0,0,0,0,sure_thing
CUST_001846,treatment,SMS,discount_20_percent,1,0,1,1,do_not_disturb
CUST_001847,control,none,no_offer,0,0,0,0,sure_thing
CUST_001848,treatment,phone_call,free_international_trial,1,0,0,0,do_not_disturb
CUST_001849,control,none,no_offer,0,0,0,0,sure_thing
CUST_001850,treatment,SMS,discount_10_percent,1,0,0,0,sure_thing
CUST_001851,control,none,no_offer,0,0,0,0,sure_thing
CUST_001852,treatment,phone_call,free_voicemail_month,1,0,0,0,sure_thing
CUST_001853,control,none,no_offer,0,0,0,0,sure_thing
CUST_001854,control,none,no_offer,0,0,0,0,sure_thing
CUST_001855,control,none,no_offer,0,0,0,0,sure_thing
CUST_001856,control,none,no_offer,0,0,0,0,sure_thing
CUST_001857,treatment,email,discount_10_percent,1,0,0,0,sure_thing
CUST_001858,control,none,no_offer,0,0,0,0,sure_thing
CUST_001859,control,none,no_offer,0,0,0,0,sure_thing
CUST_001860,control,none,no_offer,0,0,0,0,sure_thing
CUST_001861,treatment,SMS,free_international_trial,1,0,0,0,sure_thing
CUST_001862,control,none,no_offer,0,0,0,0,sure_thing
CUST_001863,control,none,no_offer,0,0,0,0,sure_thing
CUST_001864,control,none,no_offer,0,0,0,0,sure_thing
CUST_001865,control,none,no_offer,0,0,0,0,sure_thing
CUST_001866,control,none,no_offer,0,0,0,0,sure_thing
CUST_001867,control,none,no_offer,0,0,0,1,uncertain
CUST_001868,treatment,SMS,free_voicemail_month,1,0,0,0,sure_thing
CUST_001869,treatment,SMS,free_voicemail_month,1,0,0,0,sure_thing
CUST_001870,control,none,no_offer,0,0,0,0,sure_thing
CUST_001871,control,none,no_offer,0,0,0,0,sure_thing
CUST_001872,treatment,app_notification,priority_support,1,1,0,0,uncertain
CUST_001873,treatment,app_notification,priority_support,1,1,1,0,uncertain
CUST_001874,control,none,no_offer,0,0,1,0,sure_thing
CUST_001875,control,none,no_offer,0,0,0,0,sure_thing
CUST_001876,control,none,no_offer,0,0,1,1,uncertain
CUST_001877,control,none,no_offer,0,0,0,0,sure_thing
CUST_001878,treatment,SMS,discount_10_percent,1,0,0,0,sure_thing
CUST_001879,control,none,no_offer,0,0,0,0,sure_thing
CUST_001880,control,none,no_offer,0,0,0,0,sure_thing
CUST_001881,control,none,no_offer,0,0,1,1,uncertain
CUST_001882,control,none,no_offer,0,0,0,0,sure_thing
CUST_001883,control,none,no_offer,0,0,0,0,uncertain
CUST_001884,control,none,no_offer,0,0,0,0,sure_thing
CUST_001885,treatment,phone_call,discount_10_percent,1,0,0,0,sure_thing
CUST_001886,control,none,no_offer,0,0,0,0,sure_thing
CUST_001887,control,none,no_offer,0,0,0,0,sure_thing
CUST_001888,control,none,no_offer,0,0,0,0,sure_thing
CUST_001889,control,none,no_offer,0,0,1,1,uncertain
CUST_001890,control,none,no_offer,0,0,0,0,sure_thing
CUST_001891,control,none,no_offer,0,0,0,0,sure_thing
CUST_001892,control,none,no_offer,0,0,0,0,sure_thing
CUST_001893,control,none,no_offer,0,0,0,0,sure_thing
CUST_001894,control,none,no_offer,0,0,0,0,sure_thing
CUST_001895,control,none,no_offer,0,0,0,0,sure_thing
CUST_001896,treatment,phone_call,loyalty_bonus,1,0,0,0,sure_thing
CUST_001897,control,none,no_offer,0,0,0,0,sure_thing
CUST_001898,control,none,no_offer,0,0,0,0,sure_thing
CUST_001899,control,none,no_offer,0,0,1,1,uncertain
CUST_001900,control,none,no_offer,0,0,0,0,sure_thing
CUST_001901,control,none,no_offer,0,0,0,0,sure_thing
CUST_001902,control,none,no_offer,0,0,0,0,sure_thing
CUST_001903,control,none,no_offer,0,0,0,0,sure_thing
CUST_001904,control,none,no_offer,0,0,0,0,sure_thing
CUST_001905,control,none,no_offer,0,0,0,0,sure_thing
CUST_001906,treatment,SMS,discount_10_percent,1,0,0,0,sure_thing
CUST_001907,control,none,no_offer,0,0,0,0,sure_thing
CUST_001908,control,none,no_offer,0,0,0,0,sure_thing
CUST_001909,control,none,no_offer,0,0,0,0,sure_thing
CUST_001910,treatment,SMS,discount_20_percent,1,1,0,0,sure_thing
CUST_001911,control,none,no_offer,0,0,1,1,uncertain
CUST_001912,treatment,app_notification,priority_support,1,0,0,0,do_not_disturb
CUST_001913,control,none,no_offer,0,0,0,0,sure_thing
CUST_001914,control,none,no_offer,0,0,0,0,sure_thing
CUST_001915,control,none,no_offer,0,0,0,0,sure_thing
CUST_001916,control,none,no_offer,0,0,0,0,sure_thing
CUST_001917,treatment,SMS,discount_10_percent,1,0,0,0,sure_thing
CUST_001918,control,none,no_offer,0,0,1,1,uncertain
CUST_001919,control,none,no_offer,0,0,1,1,uncertain
CUST_001920,control,none,no_offer,0,0,0,0,sure_thing
CUST_001921,control,none,no_offer,0,0,0,0,sure_thing
CUST_001922,control,none,no_offer,0,0,1,1,uncertain
CUST_001923,control,none,no_offer,0,0,0,0,sure_thing
CUST_001924,control,none,no_offer,0,0,0,0,sure_thing
CUST_001925,treatment,SMS,discount_10_percent,1,0,0,1,do_not_disturb
CUST_001926,control,none,no_offer,0,0,0,0,uncertain
CUST_001927,control,none,no_offer,0,0,0,0,sure_thing
CUST_001928,treatment,phone_call,free_international_trial,1,1,1,1,uncertain
CUST_001929,treatment,email,priority_support,1,0,1,1,do_not_disturb
CUST_001930,control,none,no_offer,0,0,1,1,uncertain
CUST_001931,treatment,app_notification,loyalty_bonus,1,0,1,1,do_not_disturb
CUST_001932,control,none,no_offer,0,0,0,0,sure_thing
CUST_001933,control,none,no_offer,0,0,0,0,sure_thing
CUST_001934,treatment,email,discount_10_percent,1,0,0,1,do_not_disturb
CUST_001935,treatment,SMS,free_voicemail_month,1,1,0,0,sure_thing
CUST_001936,treatment,app_notification,priority_support,1,0,0,0,do_not_disturb
CUST_001937,control,none,no_offer,0,0,1,1,uncertain
CUST_001938,treatment,SMS,discount_10_percent,1,0,0,0,sure_thing
CUST_001939,treatment,email,discount_10_percent,1,0,0,0,sure_thing
CUST_001940,treatment,SMS,free_international_trial,1,1,0,0,sure_thing
CUST_001941,control,none,no_offer,0,0,1,1,uncertain
CUST_001942,control,none,no_offer,0,0,0,0,sure_thing
CUST_001943,control,none,no_offer,0,0,0,0,sure_thing
CUST_001944,treatment,email,discount_10_percent,1,0,1,1,do_not_disturb
CUST_001945,control,none,no_offer,0,0,0,0,sure_thing
CUST_001946,control,none,no_offer,0,0,1,1,uncertain
CUST_001947,control,none,no_offer,0,0,0,0,sure_thing
CUST_001948,treatment,email,free_voicemail_month,1,1,0,0,sure_thing
CUST_001949,control,none,no_offer,0,0,0,0,sure_thing
CUST_001950,control,none,no_offer,0,0,1,1,uncertain
CUST_001951,control,none,no_offer,0,0,0,0,sure_thing
CUST_001952,treatment,phone_call,free_international_trial,1,0,0,0,sure_thing
CUST_001953,control,none,no_offer,0,0,1,1,uncertain
CUST_001954,treatment,app_notification,discount_10_percent,1,0,0,0,sure_thing
CUST_001955,control,none,no_offer,0,0,0,0,sure_thing
CUST_001956,control,none,no_offer,0,0,0,0,sure_thing
CUST_001957,control,none,no_offer,0,0,1,1,uncertain
CUST_001958,control,none,no_offer,0,0,0,0,sure_thing
CUST_001959,treatment,app_notification,loyalty_bonus,1,0,0,0,sure_thing
CUST_001960,control,none,no_offer,0,0,0,0,sure_thing
CUST_001961,treatment,email,loyalty_bonus,1,0,0,0,sure_thing
CUST_001962,control,none,no_offer,0,0,0,0,sure_thing
CUST_001963,control,none,no_offer,0,0,1,1,uncertain
CUST_001964,control,none,no_offer,0,0,0,0,sure_thing
CUST_001965,control,none,no_offer,0,0,0,0,sure_thing
CUST_001966,control,none,no_offer,0,0,0,0,sure_thing
CUST_001967,control,none,no_offer,0,0,1,1,uncertain
CUST_001968,control,none,no_offer,0,0,0,0,sure_thing
CUST_001969,treatment,app_notification,loyalty_bonus,1,0,0,0,sure_thing
CUST_001970,control,none,no_offer,0,0,0,0,sure_thing
CUST_001971,control,none,no_offer,0,0,0,0,sure_thing
CUST_001972,control,none,no_offer,0,0,1,1,uncertain
CUST_001973,control,none,no_offer,0,0,0,0,sure_thing
CUST_001974,control,none,no_offer,0,0,0,0,sure_thing
CUST_001975,control,none,no_offer,0,0,0,0,sure_thing
CUST_001976,control,none,no_offer,0,0,0,0,sure_thing
CUST_001977,treatment,SMS,discount_10_percent,1,0,0,0,sure_thing
CUST_001978,control,none,no_offer,0,0,0,0,sure_thing
CUST_001979,control,none,no_offer,0,0,0,0,sure_thing
CUST_001980,control,none,no_offer,0,0,0,0,sure_thing
CUST_001981,control,none,no_offer,0,0,1,1,uncertain
CUST_001982,control,none,no_offer,0,0,0,0,sure_thing
CUST_001983,control,none,no_offer,0,0,0,0,sure_thing
CUST_001984,control,none,no_offer,0,0,0,0,sure_thing
CUST_001985,control,none,no_offer,0,0,0,0,uncertain
CUST_001986,control,none,no_offer,0,0,0,0,sure_thing
CUST_001987,control,none,no_offer,0,0,0,0,sure_thing
CUST_001988,control,none,no_offer,0,0,0,0,sure_thing
CUST_001989,control,none,no_offer,0,0,0,0,sure_thing
CUST_001990,control,none,no_offer,0,0,0,0,sure_thing
CUST_001991,control,none,no_offer,0,0,0,0,sure_thing
CUST_001992,control,none,no_offer,0,0,0,0,sure_thing
CUST_001993,control,none,no_offer,0,0,1,1,uncertain
CUST_001994,control,none,no_offer,0,0,0,0,sure_thing
CUST_001995,treatment,app_notification,free_voicemail_month,1,0,0,0,sure_thing
CUST_001996,control,none,no_offer,0,0,0,0,sure_thing
CUST_001997,control,none,no_offer,0,0,0,0,sure_thing
CUST_001998,control,none,no_offer,0,0,0,0,sure_thing
CUST_001999,control,none,no_offer,0,0,1,1,uncertain
CUST_002000,control,none,no_offer,0,0,0,0,sure_thing
CUST_002001,control,none,no_offer,0,0,0,0,sure_thing
CUST_002002,control,none,no_offer,0,0,0,0,sure_thing
CUST_002003,control,none,no_offer,0,0,0,0,sure_thing
CUST_002004,treatment,SMS,discount_20_percent,1,0,0,0,sure_thing
CUST_002005,treatment,app_notification,discount_10_percent,1,0,0,0,sure_thing
CUST_002006,control,none,no_offer,0,0,0,0,sure_thing
CUST_002007,control,none,no_offer,0,0,0,0,sure_thing
CUST_002008,control,none,no_offer,0,0,0,0,sure_thing
CUST_002009,control,none,no_offer,0,0,0,0,sure_thing
CUST_002010,control,none,no_offer,0,0,1,1,uncertain
CUST_002011,control,none,no_offer,0,0,0,0,sure_thing
CUST_002012,control,none,no_offer,0,0,0,0,sure_thing
CUST_002013,control,none,no_offer,0,0,0,0,sure_thing
CUST_002014,control,none,no_offer,0,0,0,0,sure_thing
CUST_002015,control,none,no_offer,0,0,0,0,sure_thing
CUST_002016,control,none,no_offer,0,0,0,0,sure_thing
CUST_002017,control,none,no_offer,0,0,0,0,sure_thing
CUST_002018,treatment,SMS,free_voicemail_month,1,0,0,0,sure_thing
CUST_002019,control,none,no_offer,0,0,0,0,sure_thing
CUST_002020,treatment,app_notification,discount_20_percent,1,0,0,0,sure_thing
CUST_002021,control,none,no_offer,0,0,0,0,sure_thing
CUST_002022,control,none,no_offer,0,0,0,0,sure_thing
CUST_002023,control,none,no_offer,0,0,0,0,sure_thing
CUST_002024,control,none,no_offer,0,0,0,0,sure_thing
CUST_002025,treatment,SMS,free_voicemail_month,1,0,0,0,sure_thing
CUST_002026,treatment,phone_call,free_voicemail_month,1,0,0,0,sure_thing
CUST_002027,control,none,no_offer,0,0,0,0,sure_thing
CUST_002028,treatment,email,priority_support,1,0,1,0,do_not_disturb
CUST_002029,control,none,no_offer,0,0,0,0,sure_thing
CUST_002030,treatment,app_notification,free_international_trial,1,0,0,0,do_not_disturb
CUST_002031,control,none,no_offer,0,0,0,0,sure_thing
CUST_002032,treatment,SMS,loyalty_bonus,1,0,0,0,sure_thing
CUST_002033,treatment,phone_call,free_voicemail_month,1,0,0,0,sure_thing
CUST_002034,treatment,email,discount_20_percent,1,1,0,0,sure_thing
CUST_002035,control,none,no_offer,0,0,1,1,uncertain
CUST_002036,treatment,email,discount_10_percent,1,0,0,0,sure_thing
CUST_002037,treatment,email,discount_10_percent,1,0,0,0,sure_thing
CUST_002038,control,none,no_offer,0,0,0,0,sure_thing
CUST_002039,treatment,email,discount_20_percent,1,0,0,0,sure_thing
CUST_002040,control,none,no_offer,0,0,1,1,uncertain
CUST_002041,control,none,no_offer,0,0,0,0,sure_thing
CUST_002042,control,none,no_offer,0,0,1,1,uncertain
CUST_002043,control,none,no_offer,0,0,0,1,uncertain
CUST_002044,control,none,no_offer,0,0,0,0,sure_thing
CUST_002045,control,none,no_offer,0,0,0,0,sure_thing
CUST_002046,control,none,no_offer,0,0,0,0,sure_thing
CUST_002047,control,none,no_offer,0,0,1,1,uncertain
CUST_002048,control,none,no_offer,0,0,0,0,sure_thing
CUST_002049,control,none,no_offer,0,0,0,0,sure_thing
CUST_002050,control,none,no_offer,0,0,0,0,sure_thing
CUST_002051,control,none,no_offer,0,0,0,0,sure_thing
CUST_002052,control,none,no_offer,0,0,0,0,sure_thing
CUST_002053,treatment,SMS,free_international_trial,1,0,0,0,sure_thing
CUST_002054,control,none,no_offer,0,0,0,0,sure_thing
CUST_002055,control,none,no_offer,0,0,0,0,sure_thing
CUST_002056,control,none,no_offer,0,0,0,0,sure_thing
CUST_002057,treatment,app_notification,priority_support,1,0,0,0,do_not_disturb
CUST_002058,control,none,no_offer,0,0,0,0,sure_thing
CUST_002059,control,none,no_offer,0,0,0,0,sure_thing
CUST_002060,control,none,no_offer,0,0,0,0,sure_thing
CUST_002061,control,none,no_offer,0,0,0,0,sure_thing
CUST_002062,treatment,app_notification,discount_20_percent,1,0,0,0,sure_thing
CUST_002063,control,none,no_offer,0,0,0,0,sure_thing
CUST_002064,control,none,no_offer,0,0,0,0,sure_thing
CUST_002065,control,none,no_offer,0,0,0,0,sure_thing
CUST_002066,control,none,no_offer,0,0,0,0,sure_thing
CUST_002067,treatment,SMS,discount_10_percent,1,0,0,0,sure_thing
CUST_002068,treatment,SMS,free_international_trial,1,0,0,0,do_not_disturb
CUST_002069,control,none,no_offer,0,0,0,0,sure_thing
CUST_002070,treatment,SMS,discount_20_percent,1,0,0,0,sure_thing
CUST_002071,control,none,no_offer,0,0,1,1,uncertain
CUST_002072,treatment,app_notification,discount_20_percent,1,1,1,0,sure_thing
CUST_002073,control,none,no_offer,0,0,0,0,sure_thing
CUST_002074,control,none,no_offer,0,0,1,1,uncertain
CUST_002075,control,none,no_offer,0,0,0,0,sure_thing
CUST_002076,control,none,no_offer,0,0,0,0,sure_thing
CUST_002077,control,none,no_offer,0,0,0,0,sure_thing
CUST_002078,control,none,no_offer,0,0,0,0,sure_thing
CUST_002079,control,none,no_offer,0,0,1,1,uncertain
CUST_002080,control,none,no_offer,0,0,0,0,sure_thing
CUST_002081,control,none,no_offer,0,0,0,0,sure_thing
CUST_002082,control,none,no_offer,0,0,0,0,sure_thing
CUST_002083,control,none,no_offer,0,0,0,1,uncertain
CUST_002084,control,none,no_offer,0,0,0,0,sure_thing
CUST_002085,control,none,no_offer,0,0,0,0,sure_thing
CUST_002086,control,none,no_offer,0,0,0,0,sure_thing
CUST_002087,control,none,no_offer,0,0,0,0,sure_thing
CUST_002088,control,none,no_offer,0,0,1,1,uncertain
CUST_002089,control,none,no_offer,0,0,1,1,uncertain
CUST_002090,treatment,email,loyalty_bonus,1,0,0,0,sure_thing
CUST_002091,control,none,no_offer,0,0,1,1,uncertain
CUST_002092,control,none,no_offer,0,0,0,0,sure_thing
CUST_002093,control,none,no_offer,0,0,0,0,sure_thing
CUST_002094,control,none,no_offer,0,0,1,1,uncertain
CUST_002095,treatment,email,discount_20_percent,1,0,0,0,sure_thing
CUST_002096,control,none,no_offer,0,0,0,1,uncertain
CUST_002097,control,none,no_offer,0,0,1,1,uncertain
CUST_002098,control,none,no_offer,0,0,0,0,sure_thing
CUST_002099,control,none,no_offer,0,0,0,0,sure_thing
CUST_002100,treatment,SMS,discount_10_percent,1,0,0,0,sure_thing
CUST_002101,control,none,no_offer,0,0,0,0,sure_thing
CUST_002102,treatment,email,discount_20_percent,1,0,0,0,sure_thing
