customer_id,monthly_revenue,estimated_remaining_months,estimated_clv,offer_type,retention_cost,expected_loss_if_churn,net_gain_if_retained
CUST_001642,62.68000000000001,12,752.16,discount_10_percent,6.27,0.0,745.89
CUST_001643,44.419999999999995,6,266.52,no_offer,0.0,0.0,266.52
CUST_001644,54.31,6,325.86,no_offer,0.0,0.0,325.86
CUST_001645,61.74999999999999,12,741.0,discount_10_percent,6.17,0.0,734.83
CUST_001646,64.56,18,1162.08,no_offer,0.0,0.0,1162.08
CUST_001647,57.019999999999996,12,684.24,priority_support,15.0,0.0,669.24
CUST_001648,50.6,6,303.6,no_offer,0.0,0.0,303.6
CUST_001649,76.29,18,1373.22,no_offer,0.0,0.0,1373.22
CUST_001650,58.4,12,700.8,no_offer,0.0,0.0,700.8
CUST_001651,69.74,18,1255.32,no_offer,0.0,0.0,1255.32
CUST_001652,48.529999999999994,6,291.18,no_offer,0.0,0.0,291.18
CUST_001653,61.29,12,735.48,no_offer,0.0,0.0,735.48
CUST_001654,58.58,12,702.96,no_offer,0.0,0.0,702.96
CUST_001655,56.85,12,682.2,no_offer,0.0,0.0,682.2
CUST_001656,72.73,18,1309.14,priority_support,15.0,0.0,1294.14
CUST_001657,68.66000000000001,18,1235.88,discount_20_percent,13.73,0.0,1222.15
CUST_001658,42.46999999999999,6,254.82,no_offer,0.0,0.0,254.82
CUST_001659,71.04,18,1278.72,no_offer,0.0,0.0,1278.72
CUST_001660,73.42999999999999,18,1321.74,no_offer,0.0,0.0,1321.74
CUST_001661,49.87,6,299.22,discount_10_percent,4.99,0.0,294.23
CUST_001662,66.91000000000001,18,1204.38,no_offer,0.0,0.0,1204.38
CUST_001663,49.89,6,299.34,no_offer,0.0,0.0,299.34
CUST_001664,56.72,12,680.64,no_offer,0.0,0.0,680.64
CUST_001665,49.269999999999996,6,295.62,no_offer,0.0,0.0,295.62
CUST_001666,54.79,6,328.74,no_offer,0.0,0.0,328.74
CUST_001667,58.31,12,699.72,no_offer,0.0,0.0,699.72
CUST_001668,63.48000000000001,12,761.76,no_offer,0.0,0.0,761.76
CUST_001669,64.38,18,1158.84,no_offer,0.0,0.0,1158.84
CUST_001670,67.14,18,1208.52,discount_20_percent,13.43,0.0,1195.09
CUST_001671,59.50000000000001,12,714.0,no_offer,0.0,0.0,714.0
CUST_001672,64.58,18,1162.44,discount_20_percent,12.92,0.0,1149.52
CUST_001673,56.92999999999999,12,683.16,no_offer,0.0,0.0,683.16
CUST_001674,58.93000000000001,12,707.16,no_offer,0.0,0.0,707.16
CUST_001675,54.18999999999999,6,325.14,no_offer,0.0,0.0,325.14
CUST_001676,55.74,12,668.88,no_offer,0.0,668.88,668.88
CUST_001677,85.52999999999999,18,1539.54,no_offer,0.0,1539.54,1539.54
CUST_001678,33.97,6,203.82,no_offer,0.0,0.0,203.82
CUST_001679,52.83,6,316.98,no_offer,0.0,316.98,316.98
CUST_001680,71.81,18,1292.58,no_offer,0.0,0.0,1292.58
CUST_001681,80.07,18,1441.26,no_offer,0.0,1441.26,1441.26
CUST_001682,46.02,6,276.12,no_offer,0.0,0.0,276.12
CUST_001683,70.55000000000001,18,1269.9,no_offer,0.0,0.0,1269.9
CUST_001684,64.92999999999999,18,1168.74,free_international_trial,10.0,1168.74,1158.74
CUST_001685,76.38000000000001,18,1374.84,no_offer,0.0,1374.84,1374.84
CUST_001686,52.739999999999995,6,316.44,no_offer,0.0,0.0,316.44
CUST_001687,57.42,12,689.04,free_voicemail_month,5.0,0.0,684.04
CUST_001688,49.599999999999994,6,297.6,no_offer,0.0,0.0,297.6
CUST_001689,47.14,6,282.84,no_offer,0.0,0.0,282.84
CUST_001690,51.559999999999995,6,309.36,no_offer,0.0,309.36,309.36
CUST_001691,85.09,18,1531.62,no_offer,0.0,1531.62,1531.62
CUST_001692,62.910000000000004,12,754.92,no_offer,0.0,754.92,754.92
CUST_001693,54.51,6,327.06,no_offer,0.0,0.0,327.06
CUST_001694,63.11000000000001,12,757.32,no_offer,0.0,0.0,757.32
CUST_001695,57.79,12,693.48,no_offer,0.0,693.48,693.48
CUST_001696,58.69,12,704.28,no_offer,0.0,0.0,704.28
CUST_001697,48.87,6,293.22,no_offer,0.0,0.0,293.22
CUST_001698,42.28999999999999,6,253.74,no_offer,0.0,0.0,253.74
CUST_001699,33.74,6,202.44,no_offer,0.0,0.0,202.44
CUST_001700,71.43,18,1285.74,no_offer,0.0,0.0,1285.74
CUST_001701,63.71,12,764.52,no_offer,0.0,0.0,764.52
CUST_001702,44.08,6,264.48,free_voicemail_month,5.0,0.0,259.48
CUST_001703,61.02,12,732.24,no_offer,0.0,0.0,732.24
CUST_001704,72.7,18,1308.6,no_offer,0.0,0.0,1308.6
CUST_001705,54.94,6,329.64,no_offer,0.0,0.0,329.64
CUST_001706,44.79,6,268.74,no_offer,0.0,0.0,268.74
CUST_001707,63.59,12,763.08,no_offer,0.0,0.0,763.08
CUST_001708,69.19,18,1245.42,no_offer,0.0,0.0,1245.42
CUST_001709,55.85,12,670.2,no_offer,0.0,0.0,670.2
CUST_001710,69.66999999999999,18,1254.06,no_offer,0.0,0.0,1254.06
CUST_001711,63.51,12,762.12,no_offer,0.0,0.0,762.12
CUST_001712,64.02,18,1152.36,no_offer,0.0,0.0,1152.36
CUST_001713,76.53999999999999,18,1377.72,free_international_trial,10.0,0.0,1367.72
CUST_001714,59.79,12,717.48,no_offer,0.0,0.0,717.48
CUST_001715,50.349999999999994,6,302.1,no_offer,0.0,0.0,302.1
CUST_001716,44.25000000000001,6,265.5,discount_10_percent,4.43,265.5,261.07
CUST_001717,48.62,6,291.72,no_offer,0.0,0.0,291.72
CUST_001718,46.309999999999995,6,277.86,no_offer,0.0,0.0,277.86
CUST_001719,59.37,12,712.44,no_offer,0.0,0.0,712.44
CUST_001720,75.67000000000002,18,1362.06,discount_20_percent,15.13,1362.06,1346.93
CUST_001721,56.53,12,678.36,no_offer,0.0,0.0,678.36
CUST_001722,74.53999999999999,18,1341.72,no_offer,0.0,0.0,1341.72
CUST_001723,75.86000000000001,18,1365.48,no_offer,0.0,1365.48,1365.48
CUST_001724,50.5,6,303.0,no_offer,0.0,0.0,303.0
CUST_001725,57.42,12,689.04,no_offer,0.0,0.0,689.04
CUST_001726,39.660000000000004,6,237.96,no_offer,0.0,0.0,237.96
CUST_001727,70.76,18,1273.68,no_offer,0.0,0.0,1273.68
CUST_001728,78.52999999999999,18,1413.54,discount_20_percent,15.71,0.0,1397.83
CUST_001729,56.62,12,679.44,no_offer,0.0,0.0,679.44
CUST_001730,44.72,6,268.32,free_international_trial,10.0,268.32,258.32
CUST_001731,63.910000000000004,18,1150.38,no_offer,0.0,0.0,1150.38
CUST_001732,54.02,6,324.12,no_offer,0.0,324.12,324.12
CUST_001733,56.260000000000005,12,675.12,no_offer,0.0,0.0,675.12
CUST_001734,71.81,18,1292.58,no_offer,0.0,0.0,1292.58
CUST_001735,73.53999999999999,18,1323.72,no_offer,0.0,0.0,1323.72
CUST_001736,72.17,18,1299.06,free_international_trial,10.0,1299.06,1289.06
CUST_001737,61.32999999999999,12,735.96,no_offer,0.0,0.0,735.96
CUST_001738,64.22,18,1155.96,no_offer,0.0,0.0,1155.96
CUST_001739,52.81,6,316.86,no_offer,0.0,0.0,316.86
CUST_001740,54.56,6,327.36,no_offer,0.0,0.0,327.36
CUST_001741,60.040000000000006,12,720.48,no_offer,0.0,0.0,720.48
CUST_001742,63.76,18,1147.68,discount_20_percent,12.75,0.0,1134.93
CUST_001743,60.11,12,721.32,discount_10_percent,6.01,0.0,715.31
CUST_001744,64.27000000000001,18,1156.86,no_offer,0.0,0.0,1156.86
CUST_001745,33.800000000000004,6,202.8,free_international_trial,10.0,202.8,192.8
CUST_001746,37.86,6,227.16,discount_10_percent,3.79,0.0,223.37
CUST_001747,50.739999999999995,6,304.44,discount_10_percent,5.07,0.0,299.37
CUST_001748,58.339999999999996,12,700.08,no_offer,0.0,0.0,700.08
CUST_001749,61.8,12,741.6,no_offer,0.0,0.0,741.6
CUST_001750,47.730000000000004,6,286.38,no_offer,0.0,0.0,286.38
CUST_001751,39.7,6,238.2,no_offer,0.0,0.0,238.2
CUST_001752,52.0,6,312.0,discount_10_percent,5.2,0.0,306.8
CUST_001753,67.47999999999999,18,1214.64,no_offer,0.0,0.0,1214.64
CUST_001754,65.36,18,1176.48,discount_20_percent,13.07,0.0,1163.41
CUST_001755,60.790000000000006,12,729.48,no_offer,0.0,0.0,729.48
CUST_001756,65.38,18,1176.84,discount_20_percent,13.08,0.0,1163.76
CUST_001757,56.580000000000005,12,678.96,no_offer,0.0,678.96,678.96
CUST_001758,60.83,12,729.96,no_offer,0.0,0.0,729.96
CUST_001759,41.29,6,247.74,free_voicemail_month,5.0,0.0,242.74
CUST_001760,48.74,6,292.44,no_offer,0.0,0.0,292.44
CUST_001761,72.89,18,1312.02,no_offer,0.0,0.0,1312.02
CUST_001762,47.45,6,284.7,no_offer,0.0,0.0,284.7
CUST_001763,53.89999999999999,6,323.4,no_offer,0.0,0.0,323.4
CUST_001764,65.45,18,1178.1,no_offer,0.0,1178.1,1178.1
CUST_001765,65.12,18,1172.16,no_offer,0.0,1172.16,1172.16
CUST_001766,65.37,18,1176.66,discount_20_percent,13.07,0.0,1163.59
CUST_001767,52.48000000000001,6,314.88,no_offer,0.0,0.0,314.88
CUST_001768,43.06,6,258.36,no_offer,0.0,0.0,258.36
CUST_001769,63.43,12,761.16,priority_support,15.0,761.16,746.16
CUST_001770,46.96,6,281.76,no_offer,0.0,0.0,281.76
CUST_001771,51.07,6,306.42,no_offer,0.0,0.0,306.42
CUST_001772,59.73,12,716.76,discount_10_percent,5.97,0.0,710.79
CUST_001773,47.71,6,286.26,discount_10_percent,4.77,0.0,281.49
CUST_001774,58.870000000000005,12,706.44,no_offer,0.0,0.0,706.44
CUST_001775,50.42,6,302.52,no_offer,0.0,0.0,302.52
CUST_001776,78.22,18,1407.96,no_offer,0.0,1407.96,1407.96
CUST_001777,66.97999999999999,18,1205.64,no_offer,0.0,0.0,1205.64
CUST_001778,65.1,18,1171.8,no_offer,0.0,0.0,1171.8
CUST_001779,74.92999999999999,18,1348.74,no_offer,0.0,1348.74,1348.74
CUST_001780,64.44,18,1159.92,no_offer,0.0,0.0,1159.92
CUST_001781,79.38,18,1428.84,discount_20_percent,15.88,1428.84,1412.96
CUST_001782,67.86,18,1221.48,no_offer,0.0,0.0,1221.48
CUST_001783,58.60999999999999,12,703.32,no_offer,0.0,0.0,703.32
CUST_001784,56.629999999999995,12,679.56,no_offer,0.0,679.56,679.56
CUST_001785,39.44,6,236.64,no_offer,0.0,0.0,236.64
CUST_001786,62.64,12,751.68,no_offer,0.0,0.0,751.68
CUST_001787,59.53,12,714.36,no_offer,0.0,0.0,714.36
CUST_001788,58.870000000000005,12,706.44,no_offer,0.0,0.0,706.44
CUST_001789,57.38999999999999,12,688.68,no_offer,0.0,0.0,688.68
CUST_001790,49.72,6,298.32,no_offer,0.0,0.0,298.32
CUST_001791,61.190000000000005,12,734.28,discount_10_percent,6.12,0.0,728.16
CUST_001792,51.08999999999999,6,306.54,no_offer,0.0,0.0,306.54
CUST_001793,71.96,18,1295.28,no_offer,0.0,0.0,1295.28
CUST_001794,62.01,12,744.12,loyalty_bonus,8.0,0.0,736.12
CUST_001795,69.8,18,1256.4,no_offer,0.0,0.0,1256.4
CUST_001796,60.459999999999994,12,725.52,free_international_trial,10.0,0.0,715.52
CUST_001797,34.11,6,204.66,no_offer,0.0,204.66,204.66
CUST_001798,54.29,6,325.74,no_offer,0.0,0.0,325.74
CUST_001799,61.37,12,736.44,no_offer,0.0,0.0,736.44
CUST_001800,69.65,18,1253.7,no_offer,0.0,0.0,1253.7
CUST_001801,56.34,12,676.08,priority_support,15.0,0.0,661.08
CUST_001802,59.6,12,715.2,no_offer,0.0,0.0,715.2
CUST_001803,52.91000000000001,6,317.46,no_offer,0.0,0.0,317.46
CUST_001804,30.18,6,181.08,no_offer,0.0,0.0,181.08
CUST_001805,63.21,12,758.52,no_offer,0.0,0.0,758.52
CUST_001806,52.269999999999996,6,313.62,no_offer,0.0,0.0,313.62
CUST_001807,70.72,18,1272.96,no_offer,0.0,0.0,1272.96
CUST_001808,52.44,6,314.64,no_offer,0.0,0.0,314.64
CUST_001809,63.15,12,757.8,no_offer,0.0,0.0,757.8
CUST_001810,41.92,6,251.52,no_offer,0.0,0.0,251.52
CUST_001811,68.61999999999999,18,1235.16,no_offer,0.0,0.0,1235.16
CUST_001812,53.53000000000001,6,321.18,no_offer,0.0,0.0,321.18
CUST_001813,28.73,6,172.38,no_offer,0.0,0.0,172.38
CUST_001814,53.67,6,322.02,no_offer,0.0,0.0,322.02
CUST_001815,47.519999999999996,6,285.12,no_offer,0.0,0.0,285.12
CUST_001816,60.84,12,730.08,no_offer,0.0,0.0,730.08
CUST_001817,68.80000000000001,18,1238.4,no_offer,0.0,0.0,1238.4
CUST_001818,75.03999999999999,18,1350.72,free_international_trial,10.0,1350.72,1340.72
CUST_001819,77.30000000000001,18,1391.4,no_offer,0.0,0.0,1391.4
CUST_001820,80.13000000000001,18,1442.34,free_international_trial,10.0,0.0,1432.34
CUST_001821,37.44,6,224.64,no_offer,0.0,0.0,224.64
CUST_001822,71.76,18,1291.68,no_offer,0.0,0.0,1291.68
CUST_001823,62.24,12,746.88,no_offer,0.0,0.0,746.88
CUST_001824,81.16999999999999,18,1461.06,no_offer,0.0,0.0,1461.06
CUST_001825,64.29,18,1157.22,no_offer,0.0,0.0,1157.22
CUST_001826,53.75999999999999,6,322.56,discount_10_percent,5.38,0.0,317.18
CUST_001827,37.18,6,223.08,no_offer,0.0,0.0,223.08
CUST_001828,69.68,18,1254.24,no_offer,0.0,0.0,1254.24
CUST_001829,58.59,12,703.08,no_offer,0.0,0.0,703.08
CUST_001830,51.06999999999999,6,306.42,no_offer,0.0,0.0,306.42
CUST_001831,71.00999999999999,18,1278.18,no_offer,0.0,0.0,1278.18
CUST_001832,64.28,18,1157.04,no_offer,0.0,0.0,1157.04
CUST_001833,55.59,12,667.08,no_offer,0.0,0.0,667.08
CUST_001834,57.870000000000005,12,694.44,no_offer,0.0,0.0,694.44
CUST_001835,65.61,18,1180.98,no_offer,0.0,0.0,1180.98
CUST_001836,48.26,6,289.56,no_offer,0.0,0.0,289.56
CUST_001837,60.190000000000005,12,722.28,no_offer,0.0,0.0,722.28
CUST_001838,67.33999999999999,18,1212.12,no_offer,0.0,0.0,1212.12
CUST_001839,57.98,12,695.76,no_offer,0.0,0.0,695.76
CUST_001840,55.39000000000001,12,664.68,priority_support,15.0,0.0,649.68
CUST_001841,53.559999999999995,6,321.36,no_offer,0.0,0.0,321.36
CUST_001842,55.75,12,669.0,no_offer,0.0,0.0,669.0
CUST_001843,54.49,6,326.94,discount_10_percent,5.45,0.0,321.49
CUST_001844,70.13,18,1262.34,discount_20_percent,14.03,0.0,1248.31
CUST_001845,56.050000000000004,12,672.6,no_offer,0.0,0.0,672.6
CUST_001846,75.87,18,1365.66,discount_20_percent,15.17,1365.66,1350.49
CUST_001847,64.88,18,1167.84,no_offer,0.0,0.0,1167.84
CUST_001848,67.17,18,1209.06,free_international_trial,10.0,0.0,1199.06
CUST_001849,54.03,6,324.18,no_offer,0.0,0.0,324.18
CUST_001850,46.29,6,277.74,discount_10_percent,4.63,0.0,273.11
CUST_001851,61.76,12,741.12,no_offer,0.0,0.0,741.12
CUST_001852,47.379999999999995,6,284.28,free_voicemail_month,5.0,0.0,279.28
CUST_001853,38.42,6,230.52,no_offer,0.0,0.0,230.52
CUST_001854,68.58999999999999,18,1234.62,no_offer,0.0,0.0,1234.62
CUST_001855,63.1,12,757.2,no_offer,0.0,0.0,757.2
CUST_001856,57.86000000000001,12,694.32,no_offer,0.0,0.0,694.32
CUST_001857,32.489999999999995,6,194.94,discount_10_percent,3.25,0.0,191.69
CUST_001858,48.34,6,290.04,no_offer,0.0,0.0,290.04
CUST_001859,70.31,18,1265.58,no_offer,0.0,0.0,1265.58
CUST_001860,61.26,12,735.12,no_offer,0.0,0.0,735.12
CUST_001861,62.18999999999999,12,746.28,free_international_trial,10.0,0.0,736.28
CUST_001862,72.45000000000002,18,1304.1,no_offer,0.0,0.0,1304.1
CUST_001863,62.96,12,755.52,no_offer,0.0,0.0,755.52
CUST_001864,57.949999999999996,12,695.4,no_offer,0.0,0.0,695.4
CUST_001865,67.25,18,1210.5,no_offer,0.0,0.0,1210.5
CUST_001866,53.150000000000006,6,318.9,no_offer,0.0,0.0,318.9
CUST_001867,50.300000000000004,6,301.8,no_offer,0.0,301.8,301.8
CUST_001868,59.55,12,714.6,free_voicemail_month,5.0,0.0,709.6
CUST_001869,62.959999999999994,12,755.52,free_voicemail_month,5.0,0.0,750.52
CUST_001870,78.33,18,1409.94,no_offer,0.0,0.0,1409.94
CUST_001871,51.05,6,306.3,no_offer,0.0,0.0,306.3
CUST_001872,76.78,18,1382.04,priority_support,15.0,0.0,1367.04
CUST_001873,55.72,12,668.64,priority_support,15.0,0.0,653.64
CUST_001874,79.69000000000001,18,1434.42,no_offer,0.0,0.0,1434.42
CUST_001875,68.08000000000001,18,1225.44,no_offer,0.0,0.0,1225.44
CUST_001876,50.58,6,303.48,no_offer,0.0,303.48,303.48
CUST_001877,50.08,6,300.48,no_offer,0.0,0.0,300.48
CUST_001878,54.92,6,329.52,discount_10_percent,5.49,0.0,324.03
CUST_001879,51.27,6,307.62,no_offer,0.0,0.0,307.62
CUST_001880,40.57,6,243.42,no_offer,0.0,0.0,243.42
CUST_001881,54.39,6,326.34,no_offer,0.0,326.34,326.34
CUST_001882,66.42999999999999,18,1195.74,no_offer,0.0,0.0,1195.74
CUST_001883,68.38,18,1230.84,no_offer,0.0,0.0,1230.84
CUST_001884,51.51,6,309.06,no_offer,0.0,0.0,309.06
CUST_001885,43.62,6,261.72,discount_10_percent,4.36,0.0,257.36
CUST_001886,61.32,12,735.84,no_offer,0.0,0.0,735.84
CUST_001887,53.78000000000001,6,322.68,no_offer,0.0,0.0,322.68
CUST_001888,57.52,12,690.24,no_offer,0.0,0.0,690.24
CUST_001889,57.339999999999996,12,688.08,no_offer,0.0,688.08,688.08
CUST_001890,62.03000000000001,12,744.36,no_offer,0.0,0.0,744.36
CUST_001891,69.99,18,1259.82,no_offer,0.0,0.0,1259.82
CUST_001892,51.6,6,309.6,no_offer,0.0,0.0,309.6
CUST_001893,66.52,18,1197.36,no_offer,0.0,0.0,1197.36
CUST_001894,43.32,6,259.92,no_offer,0.0,0.0,259.92
CUST_001895,56.660000000000004,12,679.92,no_offer,0.0,0.0,679.92
CUST_001896,57.7,12,692.4,loyalty_bonus,8.0,0.0,684.4
CUST_001897,53.980000000000004,6,323.88,no_offer,0.0,0.0,323.88
CUST_001898,72.86999999999999,18,1311.66,no_offer,0.0,0.0,1311.66
CUST_001899,84.85,18,1527.3,no_offer,0.0,1527.3,1527.3
CUST_001900,43.32,6,259.92,no_offer,0.0,0.0,259.92
CUST_001901,52.440000000000005,6,314.64,no_offer,0.0,0.0,314.64
CUST_001902,64.56,18,1162.08,no_offer,0.0,0.0,1162.08
CUST_001903,38.93000000000001,6,233.58,no_offer,0.0,0.0,233.58
CUST_001904,65.04,18,1170.72,no_offer,0.0,0.0,1170.72
CUST_001905,48.66,6,291.96,no_offer,0.0,0.0,291.96
CUST_001906,61.35,12,736.2,discount_10_percent,6.14,0.0,730.06
CUST_001907,70.22,18,1263.96,no_offer,0.0,0.0,1263.96
CUST_001908,50.599999999999994,6,303.6,no_offer,0.0,0.0,303.6
CUST_001909,70.75,18,1273.5,no_offer,0.0,0.0,1273.5
CUST_001910,65.26,18,1174.68,discount_20_percent,13.05,0.0,1161.63
CUST_001911,53.669999999999995,6,322.02,no_offer,0.0,322.02,322.02
CUST_001912,57.190000000000005,12,686.28,priority_support,15.0,0.0,671.28
CUST_001913,66.85,18,1203.3,no_offer,0.0,0.0,1203.3
CUST_001914,57.43,12,689.16,no_offer,0.0,0.0,689.16
CUST_001915,69.99,18,1259.82,no_offer,0.0,0.0,1259.82
CUST_001916,59.660000000000004,12,715.92,no_offer,0.0,0.0,715.92
CUST_001917,41.43000000000001,6,248.58,discount_10_percent,4.14,0.0,244.44
CUST_001918,79.58999999999999,18,1432.62,no_offer,0.0,1432.62,1432.62
CUST_001919,50.7,6,304.2,no_offer,0.0,304.2,304.2
CUST_001920,58.74,12,704.88,no_offer,0.0,0.0,704.88
CUST_001921,59.41,12,712.92,no_offer,0.0,0.0,712.92
CUST_001922,63.099999999999994,12,757.2,no_offer,0.0,757.2,757.2
CUST_001923,57.64,12,691.68,no_offer,0.0,0.0,691.68
CUST_001924,47.16,6,282.96,no_offer,0.0,0.0,282.96
CUST_001925,52.31,6,313.86,discount_10_percent,5.23,313.86,308.63
CUST_001926,71.43,18,1285.74,no_offer,0.0,0.0,1285.74
CUST_001927,72.46,18,1304.28,no_offer,0.0,0.0,1304.28
CUST_001928,59.93000000000001,12,719.16,free_international_trial,10.0,719.16,709.16
CUST_001929,55.94,12,671.28,priority_support,15.0,671.28,656.28
CUST_001930,84.1,18,1513.8,no_offer,0.0,1513.8,1513.8
CUST_001931,62.82,12,753.84,loyalty_bonus,8.0,753.84,745.84
CUST_001932,56.27,12,675.24,no_offer,0.0,0.0,675.24
CUST_001933,57.9,12,694.8,no_offer,0.0,0.0,694.8
CUST_001934,39.97,6,239.82,discount_10_percent,4.0,239.82,235.82
CUST_001935,60.06,12,720.72,free_voicemail_month,5.0,0.0,715.72
CUST_001936,67.72,18,1218.96,priority_support,15.0,0.0,1203.96
CUST_001937,76.74000000000001,18,1381.32,no_offer,0.0,1381.32,1381.32
CUST_001938,54.199999999999996,6,325.2,discount_10_percent,5.42,0.0,319.78
CUST_001939,50.910000000000004,6,305.46,discount_10_percent,5.09,0.0,300.37
CUST_001940,56.62,12,679.44,free_international_trial,10.0,0.0,669.44
CUST_001941,51.199999999999996,6,307.2,no_offer,0.0,307.2,307.2
CUST_001942,43.71999999999999,6,262.32,no_offer,0.0,0.0,262.32
CUST_001943,61.71,12,740.52,no_offer,0.0,0.0,740.52
CUST_001944,59.11,12,709.32,discount_10_percent,5.91,709.32,703.41
CUST_001945,59.879999999999995,12,718.56,no_offer,0.0,0.0,718.56
CUST_001946,64.88000000000001,18,1167.84,no_offer,0.0,1167.84,1167.84
CUST_001947,65.04,18,1170.72,no_offer,0.0,0.0,1170.72
CUST_001948,49.42,6,296.52,free_voicemail_month,5.0,0.0,291.52
CUST_001949,60.419999999999995,12,725.04,no_offer,0.0,0.0,725.04
CUST_001950,78.86,18,1419.48,no_offer,0.0,1419.48,1419.48
CUST_001951,67.71,18,1218.78,no_offer,0.0,0.0,1218.78
CUST_001952,41.519999999999996,6,249.12,free_international_trial,10.0,0.0,239.12
CUST_001953,53.550000000000004,6,321.3,no_offer,0.0,321.3,321.3
CUST_001954,59.449999999999996,12,713.4,discount_10_percent,5.95,0.0,707.45
CUST_001955,41.67,6,250.02,no_offer,0.0,0.0,250.02
CUST_001956,63.58,12,762.96,no_offer,0.0,0.0,762.96
CUST_001957,52.550000000000004,6,315.3,no_offer,0.0,315.3,315.3
CUST_001958,45.419999999999995,6,272.52,no_offer,0.0,0.0,272.52
CUST_001959,45.489999999999995,6,272.94,loyalty_bonus,8.0,0.0,264.94
CUST_001960,45.44,6,272.64,no_offer,0.0,0.0,272.64
CUST_001961,54.10999999999999,6,324.66,loyalty_bonus,8.0,0.0,316.66
CUST_001962,57.160000000000004,12,685.92,no_offer,0.0,0.0,685.92
CUST_001963,44.349999999999994,6,266.1,no_offer,0.0,266.1,266.1
CUST_001964,71.47,18,1286.46,no_offer,0.0,0.0,1286.46
CUST_001965,56.03,12,672.36,no_offer,0.0,0.0,672.36
CUST_001966,57.150000000000006,12,685.8,no_offer,0.0,0.0,685.8
CUST_001967,52.349999999999994,6,314.1,no_offer,0.0,314.1,314.1
CUST_001968,65.89999999999999,18,1186.2,no_offer,0.0,0.0,1186.2
CUST_001969,41.059999999999995,6,246.36,loyalty_bonus,8.0,0.0,238.36
CUST_001970,87.03,18,1566.54,no_offer,0.0,0.0,1566.54
CUST_001971,65.67,18,1182.06,no_offer,0.0,0.0,1182.06
CUST_001972,56.51,12,678.12,no_offer,0.0,678.12,678.12
CUST_001973,57.09,12,685.08,no_offer,0.0,0.0,685.08
CUST_001974,60.400000000000006,12,724.8,no_offer,0.0,0.0,724.8
CUST_001975,66.73,18,1201.14,no_offer,0.0,0.0,1201.14
CUST_001976,41.58,6,249.48,no_offer,0.0,0.0,249.48
CUST_001977,54.660000000000004,6,327.96,discount_10_percent,5.47,0.0,322.49
CUST_001978,60.55,12,726.6,no_offer,0.0,0.0,726.6
CUST_001979,69.27999999999999,18,1247.04,no_offer,0.0,0.0,1247.04
CUST_001980,52.980000000000004,6,317.88,no_offer,0.0,0.0,317.88
CUST_001981,75.52000000000001,18,1359.36,no_offer,0.0,1359.36,1359.36
CUST_001982,64.57,18,1162.26,no_offer,0.0,0.0,1162.26
CUST_001983,50.279999999999994,6,301.68,no_offer,0.0,0.0,301.68
CUST_001984,73.53999999999999,18,1323.72,no_offer,0.0,0.0,1323.72
CUST_001985,64.85,18,1167.3,no_offer,0.0,0.0,1167.3
CUST_001986,45.02,6,270.12,no_offer,0.0,0.0,270.12
CUST_001987,64.27,18,1156.86,no_offer,0.0,0.0,1156.86
CUST_001988,39.19,6,235.14,no_offer,0.0,0.0,235.14
CUST_001989,56.65,12,679.8,no_offer,0.0,0.0,679.8
CUST_001990,44.519999999999996,6,267.12,no_offer,0.0,0.0,267.12
CUST_001991,58.41,12,700.92,no_offer,0.0,0.0,700.92
CUST_001992,50.27,6,301.62,no_offer,0.0,0.0,301.62
CUST_001993,51.900000000000006,6,311.4,no_offer,0.0,311.4,311.4
CUST_001994,60.059999999999995,12,720.72,no_offer,0.0,0.0,720.72
CUST_001995,56.61,12,679.32,free_voicemail_month,5.0,0.0,674.32
CUST_001996,52.769999999999996,6,316.62,no_offer,0.0,0.0,316.62
CUST_001997,65.66999999999999,18,1182.06,no_offer,0.0,0.0,1182.06
CUST_001998,81.34,18,1464.12,no_offer,0.0,0.0,1464.12
CUST_001999,63.16,12,757.92,no_offer,0.0,757.92,757.92
CUST_002000,64.53,18,1161.54,no_offer,0.0,0.0,1161.54
CUST_002001,61.58,12,738.96,no_offer,0.0,0.0,738.96
CUST_002002,67.8,18,1220.4,no_offer,0.0,0.0,1220.4
CUST_002003,66.89,18,1204.02,no_offer,0.0,0.0,1204.02
CUST_002004,77.55999999999999,18,1396.08,discount_20_percent,15.51,0.0,1380.57
CUST_002005,49.74,6,298.44,discount_10_percent,4.97,0.0,293.47
CUST_002006,56.260000000000005,12,675.12,no_offer,0.0,0.0,675.12
CUST_002007,66.8,18,1202.4,no_offer,0.0,0.0,1202.4
CUST_002008,49.88999999999999,6,299.34,no_offer,0.0,0.0,299.34
CUST_002009,57.95,12,695.4,no_offer,0.0,0.0,695.4
CUST_002010,45.379999999999995,6,272.28,no_offer,0.0,272.28,272.28
CUST_002011,54.31999999999999,6,325.92,no_offer,0.0,0.0,325.92
CUST_002012,33.46,6,200.76,no_offer,0.0,0.0,200.76
CUST_002013,47.83,6,286.98,no_offer,0.0,0.0,286.98
CUST_002014,72.81,18,1310.58,no_offer,0.0,0.0,1310.58
CUST_002015,66.39,18,1195.02,no_offer,0.0,0.0,1195.02
CUST_002016,55.38999999999999,12,664.68,no_offer,0.0,0.0,664.68
CUST_002017,68.92000000000002,18,1240.56,no_offer,0.0,0.0,1240.56
CUST_002018,62.220000000000006,12,746.64,free_voicemail_month,5.0,0.0,741.64
CUST_002019,55.96000000000001,12,671.52,no_offer,0.0,0.0,671.52
